,project_ID,cell_index,source,markdown,AuthorUserId,IsChange,LinesChangedFromFork,ForkParentKernelVersionId,PerformanceTier,markdown_text
975,28095646.0,30.0,"def nothing_but_the_best(train):
    # Nothing but the best: A person that paid an unusually high price (z-score) for his ticket.
    train['nothing_but_the_best'] = np.where((train['Fare'] > train['Fare'].mean() + 3 * train['Fare'].std()), 1, 0)
    return train['nothing_but_the_best']

train['nothing_but_the_best'] = nothing_but_the_best(train)","Nothing But The Best
A person that paid an unusually high price (z-score) for his ticket.",10654180.0,False,,,4.0,"Finally, we define a main function that we will run on each of the 8 cores of the TPU."
977,28095646.0,34.0,"def who_the_hell_are_you(train):
    # Who the hell are you?: A person sharing the room with someone that is not from their family and not a nanny or child.
    train['who_the_hell_are_you'] = np.where((train['Pclass'] > 1) &
                                             (train['SibSp'] + train ['Parch']) > 1 &
                                             (train['Fare'] > 10),
                                             1, 0)
    return train['who_the_hell_are_you']

train['who_the_hell_are_you'] = who_the_hell_are_you(train)","Who the hell are you?
A person sharing the room with someone that is not from their family and not a nanny or child[insert]",10654180.0,False,,,4.0,"Backward propagation
 ¶"
978,28095646.0,36.0,"def pimp_my_ride(train):
    # Pimp my ride: Third class AND teenager AND Alone AND Spent more than 5 dollars
    train['pimp_my_ride'] = np.where((train['Pclass'] == 3) &
                                     (train['Age'] < 16) &
                                     (train['SibSp'] < 1) &
                                     (train['Parch'] < 1) &
                                     (train['Fare'] > 5),
                                     1, 0)
    return train['pimp_my_ride']

train['pimp_my_ride'] = pimp_my_ride(train)","Pimp My Ride
Third class AND teenager AND Alone AND Spent more than 5 dollars",10654180.0,False,,,4.0,Loading and preprocessing training data with HF datasets
979,28095646.0,38.0,"def boys_club(train):
    boys_together = train[(train['Age'] < 16) & (train['SibSp'] > 0) & (train['Parch'] > 0)]
    boys_together['boys_together'] = 1
    boys_alone = train[(train['Age'] < 16) & (train['SibSp'] == 0) & (train['Parch'] == 0)]
    boys_alone['boys_together'] = 0
    boys_group = boys_together.append(boys_alone)
    boys_group = boys_group.groupby(['Ticket'])['boys_together'].sum().reset_index()
    boys_group = boys_group.merge(train, on='Ticket', how='inner')
    boys_group = boys_group.drop_duplicates()
    boys_group = boys_group.rename(columns={'boys_together': 'boys_in_room'})
    boys_with_money = boys_group[boys_group['boys_in_room'] > 1]
    boys_with_money['boys_club'] = np.where((boys_with_money['Fare'] > 15), 1, 0)
    train = train.merge(boys_with_money[['PassengerId', 'boys_club']], on='PassengerId', how='left')
    train['boys_club'] = train['boys_club'].fillna(0)
    return train['boys_club']

train['boys_club'] = boys_club(train)","Boy's Club
Teenager travelling with at least one other teenager AND the sum of their fares is higher than 15.",10654180.0,False,,,4.0,Plot images with bounding box
980,28095646.0,40.0,"def dont_wanna_know(train):
    # Don't wanna know: A person is a male and travelling with two or more women AND paid less than 5 dollars.
    # Let's think step by step
    # Step 1: Is a male?
    train['is_male'] = np.where((train['Sex'] == 'male'), 1, 0)
    # Step 2: Is travelling with 2 or more women?
    train['travelling_with_2_or_more_women'] = np.where((train['SibSp'] + train['Parch']) > 1, 1, 0)
    # Step 3: Paid less than 5 dollars?
    train['paid_less_than_5_dollars'] = np.where((train['Fare'] < 5), 1, 0)
    # Let's merge all the information
    train['dont_wanna_know'] = train['is_male'] & train['travelling_with_2_or_more_women'] & train['paid_less_than_5_dollars']
    return train['dont_wanna_know']

train['dont_wanna_know'] = dont_wanna_know(train)","Don't wanna know
A person is a male and travelling with two or more women AND paid less than 5 dollars.",10654180.0,False,,,4.0,"Reproducibility
Not very helpful for TPU"
981,28095646.0,42.0,"def wait_a_sec_hold_on(train):
    # Wait a sec. hold on!: Young male alone with nannies everywhere (or at least one nanny).
    train['wait_a_sec_hold_on'] = np.where((train['Age'] < 30) &
                                           (train['Sex'] == 'male') &
                                           (train['SibSp'] == 0) &
                                           (train['Parch'] == 1),
                                           1, 0)
    return train['wait_a_sec_hold_on']

train['wait_a_sec_hold_on'] = wait_a_sec_hold_on(train)","Wait a sec. hold on!
Young male alone with nannies.",10654180.0,False,,,4.0,"Dropout
check this notebook by chris for more explanation on Coarse Dropout and Cutout
Coarse Dropout and Cutout augmentation are techniques to prevent overfitting and encourage generalization. They randomly remove rectangles from training images. By removing portions of the images, we challenge our models to pay attention to the entire image because it never knows what part of the image will be present. (This is similar and different to dropout layer within a CN.
Cutout is the technique of removing 1 large rectangle of random size
Coarse dropout is the technique of removing many small rectanges of similar size.
By changing the parameters below, we can have either coarse dropout or cutout. (For cutout, you'll need to add tf.random.uniform for random size. I leave this as an exercise for the reader."
982,28095646.0,44.0,"def left_the_kids_downstairs(train):
    k_num = train['SibSp'] + train['Parch']
    k_quality = train['Fare'] / k_num
    train['k_num'] = k_num
    train['kids_room_quality'] = k_quality
    train['left_the_kids_downstairs'] = np.where((train['k_num'] > 0) & (train['Pclass'] < train['kids_room_quality']), 1, 0)
    return train['left_the_kids_downstairs']

train['left_the_kids_downstairs'] = left_the_kids_downstairs(train)","Left the kids downstairs.
Parents that have much better room than their children.",10654180.0,False,,,4.0,Data Pipeline
983,28095646.0,46.0,"def yolo(train):
    # YOLO: A person who paid a lower fare but with a better room quality than another passenger.
    train['yolo'] = np.where((train['Fare'] < train['Fare'].mean() - 3 * train['Fare'].std()) &
                             (train['Pclass'] > 1),
                             1, 0)
    return train['yolo']

train['yolo'] = yolo(train)","YOLO
A person who paid a lower fare but with a better room quality",10654180.0,False,,,4.0,"Step 3: Build Model
Though there have been some amazing development, EFficientNet always come up with a decent score.
You can try other models like, 
* Vision Transformer (Vi
* ResNet
* InceptionNet
* XceptionNet
Unfortunately, I couldn't find any completed implementation of NF-Net, so couldn't include it here."
7245,23606359.0,4.0,"def logistic(r, x):
    return r * x * (1 - x)

n = 10000
r = np.linspace(2.5, 4.0, n)
iterations = 1000
last = 100

x = 1e-5 * np.ones(n)
lyapunov = np.zeros(n)

fig, (ax1, ax2) = plt.subplots(1, 2, figsize=(16, 5))
for i in range(iterations):
    x = logistic(r, x)

    lyapunov += np.log(abs(r - 2 * r * x))
    
    if i >= (iterations - last):
        ax1.plot(r, x, ',k', alpha=.25)
#         ax1.scatter(r, x, c='k')
        
ax1.set_xlim(2.5, 4)
ax1.set_title(""Bifurcation diagram"")

ax2.axhline(0, color='k', lw=.5, alpha=.5)
ax2.plot(r[lyapunov < 0], lyapunov[lyapunov < 0] / iterations, '.k', alpha=.5, ms=.5)
ax2.plot(r[lyapunov >= 0], lyapunov[lyapunov >= 0] / iterations,'.r', alpha=.5, ms=.5)
ax2.set_xlim(2.5, 4)
ax2.set_ylim(-2, 1)
ax2.set_title(""Lyapunov exponent"")

plt.tight_layout()",Logistic map,4005120.0,,,,2.0,"As the dataset is splitted into training, development and testing sets we have to define a couple of functions more to make the process of gathering such sets easier.
The following function will help us get the ids of all images contained in the directory we specify and return it as a list:"
7246,23606359.0,9.0,"a = FloatSlider(min=1, max=3, step=0.01, value=2.75, description='a', layout=layout)
b = FloatSlider(min=-0.27, max=1, step=0.01, value=0.15, description='b', layout=layout)

def f(a, b):
    t = 10000

    x = np.empty(t+1)
    y = np.empty(t+1)

    x[0]=1
    y[0]=1

    for i in range(t):
        x[i+1] = y[i]
        y[i+1] = -b*x[i] + a*y[i] - y[i]**3


    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.05)
    ax.axis('off');
    
interact(f, a=a, b=b);",Duffing map,4005120.0,,,,2.0,Once we have all ids of images containing in a specific set the following function will retrieve the descriptions from the descriptions.text file for such images and wrap them properly including start and end of sequence tokens:
7247,23606359.0,13.0,"a = FloatSlider(min=1.5, max=1.8, step=0.1, value=1.7, description='a', layout=layout)
b = FloatSlider(min=-0.7, max=0.8, step=0.1, value=0.5, description='b', layout=layout)

def f(a, b):
    t = 10000

    x = np.empty(t+1)
    y = np.empty(t+1)

    x[0]=0
    y[0]=0

    for i in range(t):
        x[i+1] = 1 - a*np.abs(x[i]) + y[i]
        y[i+1] = b*x[i]


    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.05)
    ax.axis('off');
    
interact(f, a=a, b=b);",Lozi map,4005120.0,,,,2.0,"The max_length function below computes the length of all descriptions in the dataset and retrieves the longest one, which in this dataset corresponds to 34 words, however as we will pad all sequences to such length it will definitely require a much higher RAM, later we will see why we didn't use this function and instead just set to 17 words."
7248,23606359.0,15.0,"a = FloatSlider(min=-2, max=2, step=0.1, value=1.0, description='a', layout=layout)
b = FloatSlider(min=-2, max=2, step=0.1, value=-1.1, description='b', layout=layout)

def f(a, b):
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)

    x[0]=0
    y[0]=0

    for i in range(t):
        x[i+1] = 1 - a*y[i] + b*np.abs(x[i])
        y[i+1] = x[i]


    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.05)
    ax.axis('off');
    
interact(f, a=a, b=b);",Gingerbreadman map,4005120.0,,,,2.0,"Finally, the function which makes our machine to crash, this creates the sequences given te tokenizer created, max length, set of descriptions, image features and vocabulary size."
7249,23606359.0,17.0,"x0 = FloatSlider(min=-20, max=20, step=1, value=4, description='x0', layout=layout)
y0 = FloatSlider(min=-20, max=20, step=1, value=0, description='y0', layout=layout)

a = FloatSlider(min=-5, max=5, step=0.1, value=0.9, description='a', layout=layout)
b = FloatSlider(min=-5, max=5, step=0.1, value=-0.7, description='b', layout=layout)


def f(x0, y0, a, b):
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)

    x[0]=x0
    y[0]=y0
    
    def G(x, b):
        return b*x + 2*(1 - b)*x**2/(1 + x**2)

    for i in range(t):       
        x[i+1] = a*y[i] + G(x[i], b)
        y[i+1] = -x[i] + G(x[i+1], b)
 

    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.05)
    ax.axis('off');
    
interact(f, x0=x0, y0=y0, a=a, b=b);",Mira map,4005120.0,,,,2.0,"The following creates the model we are going to work with, notice it was build using the functional API and contains two branches the CNN and LSTM, then the decoder recieves the output of these and computes the next word of the caption as a classification task with a layer with number of neurons equal to the vocabulary size."
7250,23606359.0,19.0,"x0 = FloatSlider(min=-20, max=20, step=1, value=0, description='x0', layout=layout)
y0 = FloatSlider(min=-20, max=20, step=1, value=1, description='y0', layout=layout)

a = FloatSlider(min=-1, max=1, step=0.001, value=0.008, description='a', layout=layout)
b = FloatSlider(min=-1, max=1, step=0.001, value=0.05, description='b', layout=layout)
m = FloatSlider(min=-1, max=1, step=0.001, value=-0.496, description='m', layout=layout)


def f(x0, y0, a, b, m):
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)

    x[0]=x0
    y[0]=y0
    
    def G(x, m):
        return m*x + 2*(1 - m)*x**2/(1 + x**2)

    for i in range(t):        
        x[i+1] = y[i] + a*(1 - b*y[i]**2)*y[i] + G(x[i], m)
        y[i+1] = -x[i] + G(x[i+1], m)
 

    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.05)
    ax.axis('off');
    
interact(f, x0=x0, y0=y0, a=a, b=b, m=m);",Gumowski-Mira map,4005120.0,,,,2.0,"FE function
Below function creates time-series features of each assets. You can just enter asset_id in asset_feats function to get features for that particular asset."
7251,23606359.0,21.0,"from numba import jit


ep=0.0
kp=1.2
up=0.0

@jit
def Bogdanov_calc(x,y,N):
    for i in range(N-1):
        y[i+1]=(1+ep)*y[i]+kp*x[i]*(1-x[i])+up*x[i]*y[i]
        x[i+1]=x[i]+y[i+1]

N=300

xmax=2
xmin=-2
ymax=2
ymin=-2

Nx=70
Ny=70

fig=plt.figure(figsize=(10,10))
plt.xlim(-0.5, 2)
plt.ylim(-1, 1)


for i in range(Nx):
    for j in range(Ny):
        x=np.zeros(N)
        y=np.zeros(N)

        x[0]=xmin+(xmax-xmin)*i/Nx
        y[0]=ymin+(ymax-ymin)*j/Ny
        
        Bogdanov_calc(x, y, N)
        
        plt.scatter(x, y, s=1, c='black', alpha=0.2)

plt.show()",Bogdanov map,4005120.0,,,,2.0,Formatting Columns Data in Usable Form
7252,23606359.0,25.0,"a = FloatSlider(min=-3, max=3, step=0.01, value=2.01, description='a', layout=layout)
b = FloatSlider(min=-3, max=3, step=0.01, value=-2.53, description='b', layout=layout)
c = FloatSlider(min=-3, max=3, step=0.01, value=1.61, description='c', layout=layout)
d = FloatSlider(min=-3, max=3, step=0.01, value=-0.33, description='d', layout=layout)

def f(a, b, c, d):
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)

    x[0]=0
    y[0]=0

    for i in range(t):
        x[i+1] = np.sin(a*y[i]) + c*np.cos(a*x[i])
        y[i+1] = np.sin(b*x[i]) + d*np.cos(b*y[i])


    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.01)
    ax.axis('off');
    
interact(f, a=a, b=b, c=c, d=d);",Pickover attractor,4005120.0,,,,2.0,Used Functions
7253,23606359.0,30.0,"a = FloatSlider(min=-3, max=3, step=0.01, value=-0.81, description='a', layout=layout)
b = FloatSlider(min=-3, max=3, step=0.01, value=-0.92, description='b', layout=layout)


def f(a, b):
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)

    x[0]=1
    y[0]=1

    for i in range(t):
        x[i+1] = np.sin(x[i]*y[i]/b)*y[i] + np.cos(a*x[i] - y[i])
        y[i+1] = x[i] + np.sin(y[i])/b


    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.01)
    ax.axis('off');
    
interact(f, a=a, b=b);",Bedhead attractor,4005120.0,,,,2.0,Let us first define all the user-defined functions.
7254,23606359.0,32.0,"a = FloatSlider(min=-3, max=3, step=0.01, value=-0.97, description='a', layout=layout)
b = FloatSlider(min=-3, max=3, step=0.01, value=2.88, description='b', layout=layout)
c = FloatSlider(min=-3, max=3, step=0.01, value=0.76, description='c', layout=layout)
d = FloatSlider(min=-3, max=3, step=0.01, value=0.74, description='d', layout=layout)

def f(a, b, c, d):
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)

    x[0]=0.1
    y[0]=0.1

    for i in range(t):
        x[i+1] = np.sin(y[i]*b) + c*np.sin(x[i]*b)
        y[i+1] = np.sin(x[i]*a) + d*np.sin(y[i]*a)
        

    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.01)
    ax.axis('off');
    
interact(f, a=a, b=b, c=c, d=d);",Fractal dream attractor,4005120.0,,,,2.0,"The guess_input() function takes in the guessed word and its colour sequence as input.
This function returns a list of the format 
[ letter,letterpos, numeric value of ('y','g','b') ]."
7255,23606359.0,37.0,"a = FloatSlider(min=0.7, max=0.9, step=0.01, value=0.9, description='a', layout=layout)
b = FloatSlider(min=-0.6, max=-0.5, step=0.0001, value=-0.6013, description='b', layout=layout)
c = FloatSlider(min=1, max=2.001, step=0.001, value=2, description='c', layout=layout)
d = FloatSlider(min=0.3, max=0.503, step=0.001, value=0.5, description='d', layout=layout)

def f(a, b, c, d):
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)

    x[0]=-0.72
    y[0]=-0.64

    for i in range(t):
        x[i+1] = x[i]**2 - y[i]**2 + a*x[i] + b*y[i]
        y[i+1] = 2*x[i]*y[i] + c*x[i] + d*y[i]


    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.05)
    ax.axis('off');
    
interact(f, a=a, b=b, c=c, d=d);",Tinkerbell map,4005120.0,,,,2.0,"This function takes in the condensed and full list of words as input.
This function returns word with the maximum chance to be guessed in next attempt. 
The probability is calculated using the conditional probability formula which is 
 The probability of a word to be the correct word is the product of the probability of occurence of each of its letter since all of them are independent events i.e. the occurence of a particular letter in a particular position is not dependent on occurence of a particular letter in another position in that same word."
7256,23606359.0,39.0,"u = FloatSlider(min=0.6, max=1, step=0.001, value=0.9, description='u', layout=layout)

def f(u):
    N = 100000

    x = np.empty(N+1)
    y = np.empty(N+1)

    x[0]=0
    y[0]=0

    for i in range(N):
        t = 0.4 - 6 / (1 + x[i]**2 + y[i]**2)
        x[i+1] = 1 + u*(x[i]*np.cos(t) - y[i]*np.sin(t))
        y[i+1] = u*(x[i]*np.sin(t) + y[i]*np.cos(t))


    fig, ax = plt.subplots(figsize=(7, 7))
    ax.scatter(x, y, c='b', s=0.05)
    ax.axis('off');
    
interact(f, u=u);",Ikeda map,4005120.0,,,,2.0,Apply encoding into Sentiments column
7258,23606359.0,45.0,"sigma = FloatSlider(min=0, max=100, step=1, value=10, description='sigma', layout=layout)
rho = FloatSlider(min=-90, max=60, step=0.1, value=28, description='rho', layout=layout)
beta = FloatSlider(min=0, max=100, step=0.1, value=8/3, description='beta', layout=layout)

def f(sigma, rho, beta):
    h = 0.01
    t = 10000

    x = np.empty(t+1)
    y = np.empty(t+1)
    z = np.empty(t+1)

    x[0]=10
    y[0]=10
    z[0]=10

    for i in range(t):        
        x[i+1] = x[i] + h*(sigma*(y[i] - x[i]))
        y[i+1] = y[i] + h*(x[i]*(rho - z[i]) - y[i])
        z[i+1] = z[i] + h*(x[i]*y[i] - beta*z[i])

    plot3D(x,y,z)
#     plotly3D(x,y,z)
    
interact(f, sigma=sigma, rho=rho, beta=beta);","Lorenz attractor
\begin{alignedat}{0}
    \frac{dx}{dt} = \sigma (y - x)\
    \
    \frac{dy}{dt} = x (\rho - z) - y\
    \
    \frac{dz}{dt} = x y - \beta z
\end{alignedat}",4005120.0,,,,2.0,Validation Function
7259,23606359.0,47.0,"a = FloatSlider(min=-2, max=2, step=0.1, value=0.9, description='a', layout=layout)
b = FloatSlider(min=-10, max=10, step=0.1, value=5, description='b', layout=layout)
c = FloatSlider(min=-10, max=10, step=0.1, value=9.9, description='c', layout=layout)
d = FloatSlider(min=-2, max=2, step=0.1, value=1, description='d', layout=layout)
 

def f(a, b, c, d):
    h = 0.001
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)
    z = np.empty(t+1)

    x[0]=1
    y[0]=1
    z[0]=1

    for i in range(t):        
        x[i+1] = x[i] + h*(-a*x[i] + y[i]**2 - z[i]**2 + a*c)
        y[i+1] = y[i] + h*(x[i]*(y[i] - b*z[i]) + d)
        z[i+1] = z[i] + h*(-z[i] + x[i]*(b*y[i] + z[i]))


    plot3D(x,y,z)
#     plotly3D(x,y,z)
    
interact(f, a=a, b=b, c=c, d=d);",Lorenz Mod 2 attractor,4005120.0,,,,2.0,Generic function for removing specific sequence type of text
7260,23606359.0,49.0,"a = FloatSlider(min=0.1, max=20, step=0.1, value=0.7, description='a', layout=layout)
b = FloatSlider(min=-10, max=10, step=0.1, value=2.5, description='b', layout=layout)

def f(a, b):
    h = 0.01
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)
    z = np.empty(t+1)

    x[0]=1.4
    y[0]=0.8
    z[0]=2.5

    for i in range(t):        
        x[i+1] = x[i] + h*(y[i])
        y[i+1] = y[i] + h*(z[i])
        z[i+1] = z[i] + h*(-a*z[i]-y[i]+b-np.exp(x[i]))
    
    plot3D(x,y,z)
    
interact(f, a=a, b=b);","WINDMI attractor
\begin{alignedat}{0}
    \frac{dx}{dt} = y\
    \
    \frac{dy}{dt} = z\
    \
    \frac{dz}{dt} = -az-y+b-e^x
\end{alignedat}",4005120.0,,,,2.0,Stemming (PorterStemme
7262,23606359.0,55.0,"a = FloatSlider(min=-2, max=2, step=0.1, value=1, description='a', layout=layout)
b = FloatSlider(min=-1, max=1, step=0.1, value=0.9, description='b', layout=layout)
c = FloatSlider(min=-1, max=1, step=0.1, value=0.4, description='c', layout=layout)
d = FloatSlider(min=-7, max=7, step=0.1, value=6, description='d', layout=layout)

def f(a, b, c, d):
    h = 0.01
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)
    z = np.empty(t+1)

    x[0]=0
    y[0]=0
    z[0]=0

    for i in range(t):        
        x[i+1] = x[i] + h*(a + b*(x[i]*np.cos(z[i]) - y[i]*np.sin(z[i])))
        y[i+1] = y[i] + h*(b*(x[i]*np.sin(z[i]) + y[i]*np.cos(z[i])))
        z[i+1] = z[i] + h*(c - d/(1 + x[i]**2 + y[i]**2))
    
    plot3D(x,y,z)
    
interact(f, a=a, b=b, c=c, d=d);",Ikeda attractor,4005120.0,,,,2.0,"Individual samples 🔍🕵
Here we see all samples of an individual with fewer total samples. This might help us a better understanding on what information we have about an individual and what the model should focus on during training to achieve better results. 
We can encourage that at the data creation step by answering if it makes more sense to 
- use the whole image 
- crop the whole animal, using shark/dolhin detector
- crop the fins alone, by training a fin detector (seems like what the competition description points t
- ignore the images that doesnt have a nice view of the fins 
- ignore images that are too big for individuals with very high samples and so on.. 🤷🏻‍♂️
- Too many samples for an individual might hurt as they maybe from various time periods, thus confusing the models! 🙀"
7263,23606359.0,57.0,"a = FloatSlider(min=-1, max=1, step=0.01, value=0.95, description='a', layout=layout)
b = FloatSlider(min=-1, max=1, step=0.01, value=0.7, description='b', layout=layout)
c = FloatSlider(min=-1, max=1, step=0.01, value=0.6, description='c', layout=layout)
d = FloatSlider(min=-5, max=5, step=0.1, value=3.5, description='d', layout=layout)
e = FloatSlider(min=-1, max=1, step=0.01, value=0.25, description='e', layout=layout)
f = FloatSlider(min=-1, max=1, step=0.01, value=0.1, description='f', layout=layout)

def fun(a, b, c, d, e, f):
    h = 0.01
    t = 100000

    x = np.empty(t+1)
    y = np.empty(t+1)
    z = np.empty(t+1)

    x[0]=0.1
    y[0]=0
    z[0]=0

    for i in range(t):
        x[i+1] = x[i] + h*((z[i] - b)*x[i] - d*y[i])
        y[i+1] = y[i] + h*(d*x[i] + (z[i] - b)*y[i])
        z[i+1] = z[i] + h*(c + a*z[i] - z[i]**3/3 - (x[i]**2 + y[i]**2)*(1 + e*z[i]) + f*z[i]*x[i]**3)


#     plot3D(x,y,z)
    scatter3D(x,y,z)
    
interact(fun, a=a, b=b, c=c, d=d, e=e, f=f);",Aizawa attractor,4005120.0,,,,2.0,"Text Polarity
It is the expression that determines the sentimental aspect of an opinion. In textual data, the result of sentiment analysis can be determined for each entity in the sentence, document or sentence. The sentiment polarity can be determined as positive, negative and neutral."
7264,23606359.0,59.0,"a = FloatSlider(min=10, max=50, step=1, value=40, description='a', layout=layout)
b = FloatSlider(min=-5, max=5, step=0.1, value=3, description='b', layout=layout)
c = FloatSlider(min=10, max=50, step=1, value=26, description='c', layout=layout)

def fun(a, b, c):
    h = 0.01
    t = 10000

    x = np.empty(t+1)
    y = np.empty(t+1)
    z = np.empty(t+1)

    x[0]=-0.1
    y[0]=0.5
    z[0]=-0.6

    for i in range(t):
        x[i+1] = x[i] + h*(a*(y[i] - x[i]))
        y[i+1] = y[i] + h*((c - a)*x[i] - x[i]*z[i] + c*y[i])
        z[i+1] = z[i] + h*(x[i]*y[i] - b*z[i])

    plot3D(x,y,z)
#     scatter3D(x,y,z)
    
interact(fun, a=a, b=b, c=c);",Chen attractor,4005120.0,,,,2.0,Model
